isjunior,lenscolor,img,isfindinstore,iscustomizable,roxablelabel,brand,imghover,ispolarized,colorsnumber,isoutofstock,modelname,isengravable,localizedcolorlabel,listprice,offerprice
False,Dark Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597225175__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Prada,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597225175__002.png?impolicy=SGH_bgtransparent&width=640,False,1,False,PR 20XS,False,Black/Grey,475.00,237.50
False,Grey Gradient,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597418614__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Vogue Eyewear,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597418614__002.png?impolicy=SGH_bgtransparent&width=640,False,2,False,VO5374S,False,Black/Grey,74.00,
False,Dark Grey - Polar,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597207911__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Versace,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597207911__002.png?impolicy=SGH_bgtransparent&width=640,True,1,False,VE4383,False,Black/Grey,340.00,
False,Azure Gradient Blue,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597667203__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Tiffany & Co.,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597667203__002.png?impolicy=SGH_bgtransparent&width=640,False,2,False,TF4193B,False,Black/Blue,439.00,
False,Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672692051__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Vogue Eyewear,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672692051__002.png?impolicy=SGH_bgtransparent&width=640,False,1,False,VO5068SD,False,Black/Grey,59.95,29.98
False,Rose Gold Gradient Flash,https://assets.sunglasshut.com/is/image/LuxotticaRetail/725125376297__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Michael Kors,https://assets.sunglasshut.com/is/image/LuxotticaRetail/725125376297__002.png?impolicy=SGH_bgtransparent&width=640,False,1,False,MK1101B CHELSEA BRIGHT,False,Gold/Gold,183.00,
False,Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672911428__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Vogue Eyewear,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672911428__002.png?impolicy=SGH_bgtransparent&width=640,False,2,False,VO5222S,False,Black/Grey,82.00,
False,Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/889652137544__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Saint Laurent,https://assets.sunglasshut.com/is/image/LuxotticaRetail/889652137544__002.png?impolicy=SGH_bgtransparent&width=640,False,1,False,SL 213 LILY,False,Black/Grey,395.00,
True,Prizm Snow Sapphire Iridium,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392334817__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Oakley,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392334817__002.png?impolicy=SGH_bgtransparent&width=640,False,3,False,OO7095 Line Miner™ (Youth Fit) Snow Goggles,False,Black/Blue,144.00,
False,Grey Gradient,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597593304__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Burberry,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597593304__002.png?impolicy=SGH_bgtransparent&width=640,False,2,False,BE4365 BETTY,False,Black/Grey,254.00,
False,Grey Gradient,https://assets.sunglasshut.com/is/image/LuxotticaRetail/725125362849__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Michael Kors,https://assets.sunglasshut.com/is/image/LuxotticaRetail/725125362849__002.png?impolicy=SGH_bgtransparent&width=640,False,1,False,MK1080 PARK CITY,False,Gold/Grey,193.00,96.50
False,Pink Gradient Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597222655__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Ralph,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597222655__002.png?impolicy=SGH_bgtransparent&width=640,False,3,False,RA5268,False,Violet/Grey,86.00,43.00
False,Prizm Sapphire,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392474247__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Oakley,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392474247__002.png?impolicy=SGH_bgtransparent&width=640,False,1,False,OO9433 Dallas Cowboys Low Key,False,Blue/Blue,193.00,96.50
False,Grey Blue,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597387026__001.png?impolicy=SGH_bgtransparent&width=640,True,True,,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597387026__002.png?impolicy=SGH_bgtransparent&width=640,False,1,False,RB2186 STATE STREET BLUE-LIGHT CLEAR EVOLVE,False,Tortoise/Grey,204.00,
False,Brown Gradient,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597159524__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Tiffany & Co.,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597159524__002.png?impolicy=SGH_bgtransparent&width=640,False,2,False,TF4169,False,Tortoise/Brown,439.00,219.50
False,Brown,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597720748__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597720748__002.png?impolicy=SGH_bgtransparent&width=640,True,5,False,RB4386,False,Brown/Brown,216.00,
False,Copper Silver Mirror,https://assets.sunglasshut.com/is/image/LuxotticaRetail/97963782616__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Costa,https://assets.sunglasshut.com/is/image/LuxotticaRetail/97963782616__002.png?impolicy=SGH_bgtransparent&width=640,True,1,False,6S9031 Victoria,False,Black/Silver,229.00,
False,Polar Grey Gradient,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597117074__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Bvlgari,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597117074__002.png?impolicy=SGH_bgtransparent&width=640,True,4,False,BV6133,False,Copper/Grey,539.00,
False,Black,https://assets.sunglasshut.com/is/image/LuxotticaRetail/889652285238__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Saint Laurent,https://assets.sunglasshut.com/is/image/LuxotticaRetail/889652285238__002.png?impolicy=SGH_bgtransparent&width=640,False,2,False,SL364,False,Black/Black,490.00,
False,Blue Polar,https://assets.sunglasshut.com/is/image/LuxotticaRetail/827934429642__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Oliver Peoples,https://assets.sunglasshut.com/is/image/LuxotticaRetail/827934429642__002.png?impolicy=SGH_bgtransparent&width=640,True,3,False,OV5413SU Cary Grant Sun,False,Black/Blue,542.00,
False,Polarized Green Classic G-15,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597001847__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597001847__002.png?impolicy=SGH_bgtransparent&width=640,True,1,False,RB8125M AVIATOR TITANIUM,False,Gold/Green,493.00,
False,Dark Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597559485__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Versace,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597559485__002.png?impolicy=SGH_bgtransparent&width=640,False,1,False,VE2241,False,Grey/Grey,372.00,
False,Green Polar,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597620567__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Persol,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597620567__002.png?impolicy=SGH_bgtransparent&width=640,True,3,False,PO2496SZ,False,Silver/Green,479.00,
False,Polarized Blue/Silver,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597122238__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597122238__002.png?impolicy=SGH_bgtransparent&width=640,True,4,False,RB2219 AVIATOR OLYMPIAN,False,Blue/Blue,215.00,172.00
False,Blue Gradient Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597243216__001.png?impolicy=SGH_bgtransparent&width=640,True,True,,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597243216__002.png?impolicy=SGH_bgtransparent&width=640,False,2,False,RB1971 SQUARE 1971 CLASSIC,False,Gold/Grey,178.00,124.60
False,Pink,https://assets.sunglasshut.com/is/image/LuxotticaRetail/725125013437__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Coach,https://assets.sunglasshut.com/is/image/LuxotticaRetail/725125013437__002.png?impolicy=SGH_bgtransparent&width=640,False,1,False,HC7101B L1081,False,Copper/Pink,222.00,
False,Tiffany Blue Gradient,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597106641__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Tiffany & Co.,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597106641__002.png?impolicy=SGH_bgtransparent&width=640,False,1,False,TF4166,False,Black/Blue,386.00,
False,Grey Gradient,https://assets.sunglasshut.com/is/image/LuxotticaRetail/725125366809__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Michael Kors,https://assets.sunglasshut.com/is/image/LuxotticaRetail/725125366809__002.png?impolicy=SGH_bgtransparent&width=640,False,2,False,MK2140 MANHASSET,False,Black/Grey,159.00,
False,Purple,https://assets.sunglasshut.com/is/image/LuxotticaRetail/725125007559__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Michael Kors,https://assets.sunglasshut.com/is/image/LuxotticaRetail/725125007559__002.png?impolicy=SGH_bgtransparent&width=640,False,2,False,MK2080U CHAMONIX,False,Brown/Brown,99.00,
False,Green,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672730579__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672730579__002.png?impolicy=SGH_bgtransparent&width=640,True,2,False,RB4278,False,Black/Green,198.00,
False,Brown Gradient Polar,https://assets.sunglasshut.com/is/image/LuxotticaRetail/725125156677__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Coach,https://assets.sunglasshut.com/is/image/LuxotticaRetail/725125156677__002.png?impolicy=SGH_bgtransparent&width=640,True,1,False,HC7116 L1151,False,Gold/Brown,203.00,
False,Blue Yellow Gradient,https://assets.sunglasshut.com/is/image/LuxotticaRetail/725125378550__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Coach,https://assets.sunglasshut.com/is/image/LuxotticaRetail/725125378550__002.png?impolicy=SGH_bgtransparent&width=640,False,2,False,HC7132 C7998,False,Gold/Blue,163.00,
False,Dark Grey Gradient,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597432313__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597432313__002.png?impolicy=SGH_bgtransparent&width=640,False,1,False,RB4347 POWDERHORN,False,Grey/Grey,155.00,
False,Brown Gradient Dark Brown,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597439312__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597439312__002.png?impolicy=SGH_bgtransparent&width=640,False,1,False,RB4347 Powderhorn,False,Tortoise/Brown,155.00,
False,Blue,https://assets.sunglasshut.com/is/image/LuxotticaRetail/192337107511__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,DIOR,https://assets.sunglasshut.com/is/image/LuxotticaRetail/192337107511__002.png?impolicy=SGH_bgtransparent&width=640,False,4,False,CD40094U,False,Gold/Blue,470.00,
False,Grey Grad,https://assets.sunglasshut.com/is/image/LuxotticaRetail/889652278186__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Gucci,https://assets.sunglasshut.com/is/image/LuxotticaRetail/889652278186__002.png?impolicy=SGH_bgtransparent&width=640,False,2,False,GG0650SK,False,Gold/Grey,520.00,
False,Black Gradient,https://assets.sunglasshut.com/is/image/LuxotticaRetail/7895653228153__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Armani Exchange,https://assets.sunglasshut.com/is/image/LuxotticaRetail/7895653228153__002.png?impolicy=SGH_bgtransparent&width=640,False,2,False,AX4111SU,False,Pink/Black,82.00,
False,Light Brown Gradient,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597216333__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597216333__002.png?impolicy=SGH_bgtransparent&width=640,False,3,False,RB2188,False,Red/Brown,189.00,
False,Polarized Green Classic G-15,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597392624__001.png?impolicy=SGH_bgtransparent&width=640,True,True,Available for prescription,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597392624__002.png?impolicy=SGH_bgtransparent&width=640,True,1,False,RB2132 NEW WAYFARER MICKEY S20,False,Black/Green,256.00,
False,Brown,https://assets.sunglasshut.com/is/image/LuxotticaRetail/725125963978__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Coach,https://assets.sunglasshut.com/is/image/LuxotticaRetail/725125963978__002.png?impolicy=SGH_bgtransparent&width=640,False,1,False,HC8179 L1598,False,Tortoise/Brown,202.00,
False,Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/889652091266__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Gucci,https://assets.sunglasshut.com/is/image/LuxotticaRetail/889652091266__002.png?impolicy=SGH_bgtransparent&width=640,False,1,False,GG0208S,False,Black/Grey,505.00,
False,Mirror Gold,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597101677__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Ralph,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597101677__002.png?impolicy=SGH_bgtransparent&width=640,False,2,False,RA4129,False,Gold/Gold,112.00,78.40
False,Photochromic Clear to Grey with Blue Light Filter,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597381383__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Persol,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597381383__002.png?impolicy=SGH_bgtransparent&width=640,False,1,False,PO3235S,False,Tortoise/Grey,395.00,
False,Silver,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672880816__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Miu Miu,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672880816__002.png?impolicy=SGH_bgtransparent&width=640,False,2,False,MU 52TS CORE COLLECTION,False,Gold/Grey,560.00,280.00
False,Dark Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597725781__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Versace,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597725781__002.png?impolicy=SGH_bgtransparent&width=640,False,2,False,VE4433U,False,Black/Grey,372.00,
False,Polarized Dark Green,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392584823__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Arnette,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392584823__002.png?impolicy=SGH_bgtransparent&width=640,True,2,False,AN4299 GORGON,False,Black/Green,90.00,
False,Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/603429050429__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Maui Jim,https://assets.sunglasshut.com/is/image/LuxotticaRetail/603429050429__002.png?impolicy=SGH_bgtransparent&width=640,True,1,False,438ALELELEBRIDGE,False,Grey/Grey,242.00,
False,Evolve Photo Grey To Violet,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597139328__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597139328__002.png?impolicy=SGH_bgtransparent&width=640,False,2,False,RB3689 SOLID EVOLVE,False,Gold/Grey,193.00,
False,Blue Gradient,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597451246__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597451246__002.png?impolicy=SGH_bgtransparent&width=640,False,2,False,RB4341,False,Blue/Blue,178.00,
False,Brown Gradient Dark Brown,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672612882__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672612882__002.png?impolicy=SGH_bgtransparent&width=640,False,3,False,RB4258F,False,Beige/Brown,166.00,
False,Pink Gradient Dark Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597067492__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Vogue Eyewear,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597067492__002.png?impolicy=SGH_bgtransparent&width=640,False,3,False,VO4134S,False,Silver/Grey,96.00,48.00
False,Black,https://assets.sunglasshut.com/is/image/LuxotticaRetail/889652353777__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Saint Laurent,https://assets.sunglasshut.com/is/image/LuxotticaRetail/889652353777__002.png?impolicy=SGH_bgtransparent&width=640,False,2,False,SL 465,False,Black/Black,420.00,
