isjunior,lenscolor,img,isfindinstore,iscustomizable,roxablelabel,brand,imghover,ispolarized,colorsnumber,isoutofstock,modelname,isengravable,localizedcolorlabel,listprice,offerprice
False,Prizm Road,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392404879__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Oakley,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392404879__002.png?impolicy=SGH_bgtransparent&width=640,False,8,False,OO9406A Sutro (Low Bridge Fit),False,White/Red,173.00,
False,Prizm Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392486592__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Oakley,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392486592__002.png?impolicy=SGH_bgtransparent&width=640,False,1,False,OO9265 Latch™,False,Black/Grey,163.00,
False,Prizm Road,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392454805__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Oakley,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392454805__002.png?impolicy=SGH_bgtransparent&width=640,False,3,False,OO9454 EVZero™ Blades,False,Black/Red,184.00,
False,Blue,https://assets.sunglasshut.com/is/image/LuxotticaRetail/97963497756__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Costa,https://assets.sunglasshut.com/is/image/LuxotticaRetail/97963497756__002.png?impolicy=SGH_bgtransparent&width=640,True,4,False,6S9009 Tuna Alley,False,Black/Blue,273.00,
False,Polar Grey Gradient,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597665650__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Prada Linea Rossa,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597665650__002.png?impolicy=SGH_bgtransparent&width=640,True,2,False,PS 06WS,False,Black/Grey,343.00,
False,Midnight Express Polar,https://assets.sunglasshut.com/is/image/LuxotticaRetail/827934435438__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Oliver Peoples,https://assets.sunglasshut.com/is/image/LuxotticaRetail/827934435438__002.png?impolicy=SGH_bgtransparent&width=640,True,3,False,OV5419SU Lachman Sun,False,Black/Grey,542.00,
False,Grey Gradient,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597432276__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597432276__002.png?impolicy=SGH_bgtransparent&width=640,False,5,False,RB4344,False,Grey/Grey,166.00,83.00
False,Brown,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597346559__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Bvlgari,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597346559__002.png?impolicy=SGH_bgtransparent&width=640,False,2,False,BV5053,False,Black/Brown,531.00,371.70
False,Prizm Black,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392280121__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Oakley,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392280121__002.png?impolicy=SGH_bgtransparent&width=640,False,18,False,OO9206 RadarLock® Path® (Low Bridge Fit),False,Black/Black,222.00,
False,Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/603429011505__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Maui Jim,https://assets.sunglasshut.com/is/image/LuxotticaRetail/603429011505__002.png?impolicy=SGH_bgtransparent&width=640,True,2,False,STINGRAY,False,Black/Grey,262.00,
False,Bronze Polar,https://assets.sunglasshut.com/is/image/LuxotticaRetail/603429056964__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Maui Jim,https://assets.sunglasshut.com/is/image/LuxotticaRetail/603429056964__002.png?impolicy=SGH_bgtransparent&width=640,True,3,False,SOUTHERN CROSS,False,Tortoise/Copper,262.00,
False,Green,https://assets.sunglasshut.com/is/image/LuxotticaRetail/97963454186__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Costa,https://assets.sunglasshut.com/is/image/LuxotticaRetail/97963454186__002.png?impolicy=SGH_bgtransparent&width=640,True,7,False,6S9014 Blackfin,False,Tortoise/Green,273.00,
False,Blue Mirror Silver 80,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597629560__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Prada,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597629560__002.png?impolicy=SGH_bgtransparent&width=640,False,3,False,PR 58YS,False,Silver/Silver,461.00,
False,Prizm Ruby Polarized,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392470690__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Oakley,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392470690__002.png?impolicy=SGH_bgtransparent&width=640,True,5,False,OO9460 Portal X,False,Black/Orange,223.00,
False,Dark Brown,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597342537__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Versace,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597342537__002.png?impolicy=SGH_bgtransparent&width=640,False,2,False,VE4399,False,Tortoise/Brown,317.00,
False,Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/889652355085__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Gucci,https://assets.sunglasshut.com/is/image/LuxotticaRetail/889652355085__002.png?impolicy=SGH_bgtransparent&width=640,False,2,False,GG1039S,False,Black/Grey,405.00,
False,Prizm Deep Water Polarized,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392459930__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Oakley,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392459930__002.png?impolicy=SGH_bgtransparent&width=640,True,2,False,OO9440 Clifden,False,Blue/Blue,261.00,
False,Blue Mirror,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672628326__001.png?impolicy=SGH_bgtransparent&width=640,True,True,,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672628326__002.png?impolicy=SGH_bgtransparent&width=640,False,2,False,RB4165F JUSTIN COLOR MIX,False,Black/Blue,165.00,
False,Blue,https://assets.sunglasshut.com/is/image/LuxotticaRetail/192337063077__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,DIOR,https://assets.sunglasshut.com/is/image/LuxotticaRetail/192337063077__002.png?impolicy=SGH_bgtransparent&width=640,False,3,False,CD SU,False,Black/Blue,520.00,
False,Light Grey Mirror Silver 80,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597186483__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Dolce&Gabbana,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597186483__002.png?impolicy=SGH_bgtransparent&width=640,False,3,False,DG2248,False,Grey/Grey,345.00,
False,Dark Grey Mirror Orange Tuning,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597781459__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Prada Linea Rossa,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597781459__002.png?impolicy=SGH_bgtransparent&width=640,False,5,False,PS 01US ACTIVE,False,Black/Grey,306.00,
False,Silver,https://assets.sunglasshut.com/is/image/LuxotticaRetail/889652215013__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Balenciaga,https://assets.sunglasshut.com/is/image/LuxotticaRetail/889652215013__002.png?impolicy=SGH_bgtransparent&width=640,False,1,False,BB0041S,False,Silver/Silver,490.00,
False,Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672582499__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672582499__002.png?impolicy=SGH_bgtransparent&width=640,True,3,False,RB3542 CHROMANCE,False,Black/Grey,216.00,
False,Polar Brown,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597626026__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597626026__002.png?impolicy=SGH_bgtransparent&width=640,True,2,False,RB3688 RB3688 CHROMANCE,False,Gold/Brown,216.00,
False,Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/889652199924__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Gucci,https://assets.sunglasshut.com/is/image/LuxotticaRetail/889652199924__002.png?impolicy=SGH_bgtransparent&width=640,True,2,False,GG0463S,False,Black/Grey,465.00,
False,Yellow Orange,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597630160__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Prada,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597630160__002.png?impolicy=SGH_bgtransparent&width=640,False,3,False,PR 17YS,False,Black/Yellow,433.00,
False,Green Classic,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597242776__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597242776__002.png?impolicy=SGH_bgtransparent&width=640,False,3,False,RB4338,False,Black/Green,140.00,
False,Green,https://assets.sunglasshut.com/is/image/LuxotticaRetail/889652093451__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Gucci,https://assets.sunglasshut.com/is/image/LuxotticaRetail/889652093451__002.png?impolicy=SGH_bgtransparent&width=640,False,2,False,GG0200S,False,Gold/Green,480.00,
False,Grey Mirror,https://assets.sunglasshut.com/is/image/LuxotticaRetail/192337101755__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,DIOR,https://assets.sunglasshut.com/is/image/LuxotticaRetail/192337101755__002.png?impolicy=SGH_bgtransparent&width=640,False,2,False,DIORXTREM MU,False,Pink/Grey,620.00,
False,Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/889214007513__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Tom Ford,https://assets.sunglasshut.com/is/image/LuxotticaRetail/889214007513__002.png?impolicy=SGH_bgtransparent&width=640,True,2,False,FT0678,False,Black/Grey,455.00,
False,Gradient Brown,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597530972__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597530972__002.png?impolicy=SGH_bgtransparent&width=640,False,3,False,RB3681,False,Gold/Brown,144.00,
False,Green,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597786249__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Polo Ralph Lauren,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597786249__002.png?impolicy=SGH_bgtransparent&width=640,False,6,False,PH4184,False,Red/Green,155.00,
False,Green,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672986587__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672986587__002.png?impolicy=SGH_bgtransparent&width=640,False,2,False,RB4387,False,Black/Green,140.00,
False,Prizm Road Jade,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392435019__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Oakley,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392435019__002.png?impolicy=SGH_bgtransparent&width=640,False,2,False,OO9290 Jawbreaker™,False,Grey/Green,233.00,
False,Clear Gradient Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597516266__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Prada,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597516266__002.png?impolicy=SGH_bgtransparent&width=640,False,2,False,PR 04YS,False,Tortoise/Grey,321.00,
False,Green,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672763140__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672763140__002.png?impolicy=SGH_bgtransparent&width=640,False,3,False,RB3576N BLAZE CLUBMASTER,False,Gold/Green,185.00,
False,Dark Grey Polar,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597709040__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Versace,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597709040__002.png?impolicy=SGH_bgtransparent&width=640,True,3,False,VE4436U,False,Black/Grey,340.00,
False,Polarized Green Classic G-15,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597533447__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597533447__002.png?impolicy=SGH_bgtransparent&width=640,True,4,False,RB3957 Julie,False,Black/Green,213.00,
False,Grey Gradient,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597463850__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597463850__002.png?impolicy=SGH_bgtransparent&width=640,False,1,False,RB3548 HEXAGONAL,False,Black/Grey,178.00,
False,Polarized Blue,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597244213__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597244213__002.png?impolicy=SGH_bgtransparent&width=640,True,1,False,RB4336CH Chromance,False,Black/Blue,219.00,
False,Polarized Violet,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597244220__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597244220__002.png?impolicy=SGH_bgtransparent&width=640,True,2,False,RB4336CH CHROMANCE,False,Tortoise/Violet,219.00,
False,Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597259903__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Prada,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597259903__002.png?impolicy=SGH_bgtransparent&width=640,False,3,False,PR 64XS,False,Black/Grey,377.00,301.60
False,Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672802450__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Armani Exchange,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672802450__002.png?impolicy=SGH_bgtransparent&width=640,True,2,False,AX4070S,False,Black/Grey,102.00,
False,Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/889652235639__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Gucci,https://assets.sunglasshut.com/is/image/LuxotticaRetail/889652235639__002.png?impolicy=SGH_bgtransparent&width=640,False,2,False,GG0529S,False,Gold/Grey,405.00,
False,Dark Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597629461__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Prada,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597629461__002.png?impolicy=SGH_bgtransparent&width=640,False,3,False,PR 20YS,False,Black/Grey,321.00,
False,Blue,https://assets.sunglasshut.com/is/image/LuxotticaRetail/192337070105__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,DIOR,https://assets.sunglasshut.com/is/image/LuxotticaRetail/192337070105__002.png?impolicy=SGH_bgtransparent&width=640,False,3,False,DIORTAG SU,False,Black/Blue,470.00,
False,Blue,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392228901__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Oakley,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392228901__002.png?impolicy=SGH_bgtransparent&width=640,True,2,False,OO9331 Straightlink™,False,Black/Blue,234.00,163.80
False,Grey Gradient,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597461610__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597461610__002.png?impolicy=SGH_bgtransparent&width=640,False,3,False,RB2199 ORION,False,Grey/Grey,189.00,
False,Mirror Blue,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672955422__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Armani Exchange,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672955422__002.png?impolicy=SGH_bgtransparent&width=640,False,2,False,AX4080SF,False,Tortoise/Blue,82.00,57.40
False,Gray,https://assets.sunglasshut.com/is/image/LuxotticaRetail/97963855921__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Costa,https://assets.sunglasshut.com/is/image/LuxotticaRetail/97963855921__002.png?impolicy=SGH_bgtransparent&width=640,True,1,False,6S9008 Freedom Series Spearo,False,White/Grey,189.00,132.30
False,Dark Blue Classic,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597431989__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597431989__002.png?impolicy=SGH_bgtransparent&width=640,False,3,False,RB3672,False,Black/Blue,151.00,
False,Pink,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392492944__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Arnette,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392492944__002.png?impolicy=SGH_bgtransparent&width=640,False,3,False,AN3081 LARS,False,Blue/Pink,105.00,52.50
False,Blue,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672561456__001.png?impolicy=SGH_bgtransparent&width=640,True,True,Available for prescription,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672561456__002.png?impolicy=SGH_bgtransparent&width=640,False,1,False,RB3025 AVIATOR FLASH LENSES GRADIENT,False,Black/Blue,188.00,
